Yr,Mo,Day,Hr,VSM
2021,5,18,18,0.1365
2021,5,19,6,0.150875
2021,5,19,18,0.15725
2021,5,20,6,0.159875
2021,5,20,18,0.143875
2021,5,21,6,0.13625
2021,5,21,18,0.13075
2021,5,22,6,0.123875
2021,5,22,18,0.12125
2021,5,23,6,0.115625
2021,5,23,18,0.113875
2021,5,24,6,0.10825
2021,5,24,18,0.1305
2021,5,25,6,0.1235
2021,5,25,18,0.148125
2021,5,26,6,0.151
2021,5,26,18,0.140375
2021,5,27,6,0.13225
2021,5,27,18,0.14975
2021,5,28,6,0.153375
2021,5,28,18,0.142625
2021,5,29,6,0.13475
2021,5,29,18,0.128125
2021,5,30,6,0.120875
2021,5,30,18,0.11625
2021,5,31,6,0.111125
2021,5,31,18,0.14
2021,6,1,6,0.14175
2021,6,1,18,0.13225
2021,6,2,6,0.1355
2021,6,2,18,0.135625
2021,6,3,6,0.129
2021,6,3,18,0.144125
2021,6,4,6,0.1465
2021,6,4,18,0.14075
2021,6,5,6,0.132625
2021,6,5,18,0.122875
2021,6,6,6,0.11525
2021,6,6,18,0.108875
2021,6,7,6,0.10225
2021,6,7,18,0.129
2021,6,8,6,0.134125
2021,6,8,18,0.139375
2021,6,9,6,0.142625
2021,6,9,18,0.131
2021,6,10,6,0.123375
2021,6,10,18,0.12775
2021,6,11,6,0.13
2021,6,11,18,0.13375
2021,6,12,6,0.12625
2021,6,12,18,0.119
2021,6,13,6,0.11375
2021,6,13,18,0.10725
2021,6,14,6,0.136125
2021,6,14,18,0.122875
2021,6,15,6,0.124
2021,6,15,18,0.1255
2021,6,16,6,0.126375
2021,6,16,18,0.14225
2021,6,17,6,0.14275
2021,6,17,18,0.148375
2021,6,18,6,0.148
2021,6,18,18,0.136875
2021,6,19,6,0.129625
2021,6,19,18,0.121
2021,6,20,6,0.113
2021,6,20,18,0.106125
2021,6,21,6,0.100625
2021,6,21,18,0.0975
2021,6,22,6,0.098
2021,6,22,18,0.135125
2021,6,23,6,0.139625
2021,6,23,18,0.127625
2021,6,24,6,0.12825
2021,6,24,18,0.144875
2021,6,25,6,0.143625
2021,6,25,18,0.13075
2021,6,26,6,0.124125
2021,6,26,18,0.1145
2021,6,27,6,0.109375
2021,6,27,18,0.103
2021,6,28,6,0.096625
2021,6,28,18,0.106
2021,6,29,6,0.110375
2021,6,29,18,0.107125
2021,6,30,6,0.1005
2021,6,30,18,0.130375
2021,7,1,6,0.1355
2021,7,1,18,0.12025
2021,7,2,6,0.1235
2021,7,2,18,0.125625
2021,7,3,6,0.117375
2021,7,3,18,0.10625
2021,7,4,6,0.0985
2021,7,4,18,0.092125
2021,7,5,6,0.08625
2021,7,5,18,0.0835
2021,7,6,6,0.089125
2021,7,6,18,0.099
2021,7,7,6,0.089625
2021,7,7,18,0.088
2021,7,8,6,0.080125
