Yr,Mo,Day,Hr,VSM
2017,7,22,6,0.1204
2017,7,22,18,0.12685
2017,7,23,6,0.1213
2017,7,23,18,0.12625
2017,7,24,6,0.11875
2017,7,24,18,0.1237
2017,7,25,6,0.1169
2017,7,25,18,0.12315
2017,7,26,6,0.11675
2017,7,26,18,0.12275
2017,7,27,6,0.1171
2017,7,27,18,0.1216
2017,7,28,6,0.11595
2017,7,28,18,0.12075
2017,7,29,6,0.113
2017,7,29,18,0.119
2017,7,30,6,0.11165
2017,7,30,18,0.1188
2017,7,31,6,0.112
2017,7,31,18,0.11755
2017,8,1,6,0.11215
2017,8,1,18,0.11775
2017,8,2,6,0.1114
2017,8,2,18,0.21535
2017,8,3,6,0.18975
2017,8,3,18,0.22785
2017,8,4,6,0.23555
2017,8,4,18,0.22265
2017,8,5,6,0.23735
2017,8,5,18,0.2359
2017,8,6,6,0.2149
2017,8,6,18,0.18595
2017,8,7,6,0.2261
2017,8,7,18,0.22715
2017,8,8,6,0.23775
2017,8,8,18,0.2246
2017,8,9,6,0.2049
2017,8,9,18,0.2292
2017,8,10,6,0.24075
2017,8,10,18,0.22765
2017,8,11,6,0.2103
2017,8,11,18,0.22505
2017,8,12,6,0.23
2017,8,12,18,0.21605
2017,8,13,6,0.19575
2017,8,13,18,0.1703
2017,8,14,6,0.16795
2017,8,14,18,0.2078
2017,8,15,6,0.2132
2017,8,15,18,0.21565
2017,8,16,6,0.21165
2017,8,16,18,0.2146
2017,8,17,6,0.20415
2017,8,17,18,0.2172
2017,8,18,6,0.19815
2017,8,18,18,0.19995
2017,8,19,6,0.1804
2017,8,19,18,0.16145
2017,8,20,6,0.15105
2017,8,20,18,0.14625
2017,8,21,6,0.1753
2017,8,21,18,0.19025
2017,8,22,6,0.2094
2017,8,22,18,0.19365
2017,8,23,6,0.2095
2017,8,23,18,0.19875
2017,8,24,6,0.21865
2017,8,24,18,0.2082
2017,8,25,6,0.18755
2017,8,25,18,0.21625
2017,8,26,6,0.1971
2017,8,26,18,0.2542
2017,8,27,6,0.221
2017,8,27,18,0.17955
2017,8,28,6,0.2078
2017,8,28,18,0.2351
2017,8,29,6,0.21175
2017,8,29,18,0.25475
2017,8,30,6,0.22375
2017,8,30,18,0.21305
2017,8,31,6,0.1928
2017,8,31,18,0.242
2017,9,1,6,0.2535
2017,9,1,18,0.20885
2017,9,2,6,0.1936
2017,9,2,18,0.18445
2017,9,3,6,0.16825
2017,9,3,18,0.1534
2017,9,4,6,0.1443
2017,9,4,18,0.14225
2017,9,5,6,0.13705
2017,9,5,18,0.2286
2017,9,6,6,0.2624
2017,9,6,18,0.27155
2017,9,7,6,0.2736
2017,9,7,18,0.2711
2017,9,8,6,0.26755
2017,9,8,18,0.23785
2017,9,9,6,0.22845
2017,9,9,18,0.2095
2017,9,10,6,0.20095
2017,9,10,18,0.18435
2017,9,11,6,0.1737
2017,9,11,18,0.16795
2017,9,12,6,0.15975
2017,9,12,18,0.15745
2017,9,13,6,0.15085
2017,9,13,18,0.1504
2017,9,14,6,0.14525
2017,9,14,18,0.14465
2017,9,15,6,0.14
2017,9,15,18,0.14115
2017,9,16,6,0.1354
2017,9,16,18,0.1373
2017,9,17,6,0.1314
2017,9,17,18,0.1332
2017,9,18,6,0.127
2017,9,18,18,0.1303
2017,9,19,6,0.12455
2017,9,19,18,0.1273
2017,9,20,6,0.1217
2017,9,20,18,0.2045
2017,9,21,6,0.1829
2017,9,21,18,0.1549
2017,9,22,6,0.1409
2017,9,22,18,0.19845
2017,9,23,6,0.17995
2017,9,23,18,0.1553
2017,9,24,6,0.13915
2017,9,24,18,0.1373
2017,9,25,6,0.1271
2017,9,25,18,0.18345
2017,9,26,6,0.16555
2017,9,26,18,0.19295
2017,9,27,6,0.1744
2017,9,27,18,0.18835
2017,9,28,6,0.1722
2017,9,28,18,0.14895
2017,9,29,6,0.13515
2017,9,29,18,0.13475
2017,9,30,6,0.12625
2017,9,30,18,0.12765
2017,10,1,6,0.1191
2017,10,1,18,0.12115
2017,10,2,6,0.11345
2017,10,2,18,0.11505
2017,10,3,6,0.1077
2017,10,3,18,0.1109
2017,10,4,6,0.10575
2017,10,4,18,0.1094
2017,10,5,6,0.1021
2017,10,5,18,0.1069
2017,10,6,6,0.10185
2017,10,6,18,0.10545
2017,10,7,6,0.0998
2017,10,7,18,0.10535
2017,10,8,6,0.0998
2017,10,8,18,0.103
2017,10,9,6,0.09775
2017,10,9,18,0.1015
2017,10,10,6,0.0961
2017,10,10,18,0.10005
2017,10,11,6,0.0946
2017,10,11,18,0.09825
2017,10,12,6,0.0925
2017,10,12,18,0.1448
2017,10,13,6,0.2067
2017,10,13,18,0.19105
2017,10,14,6,0.18335
2017,10,14,18,0.17045
2017,10,15,6,0.1622
2017,10,15,18,0.1569
2017,10,16,6,0.14885
2017,10,16,18,0.20785
2017,10,17,6,0.18635
2017,10,17,18,0.21115
2017,10,18,6,0.18915
2017,10,18,18,0.2019
2017,10,19,6,0.18775
2017,10,19,18,0.22245
2017,10,20,6,0.2306
2017,10,20,18,0.2161
2017,10,21,6,0.2073
2017,10,21,18,0.2009
2017,10,22,6,0.194
2017,10,22,18,0.1901
2017,10,23,6,0.1847
2017,10,23,18,0.18435
2017,10,24,6,0.1805
2017,10,24,18,0.17935
2017,10,25,6,0.17355
2017,10,25,18,0.1722
2017,10,26,6,0.1675
2017,10,26,18,0.1684
2017,10,27,6,0.16205
2017,10,27,18,0.16275
2017,10,28,6,0.1563
2017,10,28,18,0.1583
2017,10,29,6,0.152
2017,10,29,18,0.15555
2017,10,30,6,0.14735
2017,10,30,18,0.1492
2017,10,31,6,0.14475
2017,10,31,18,0.1469
2017,11,1,6,0.1425
2017,11,1,18,0.14485
2017,11,2,6,0.14145
2017,11,2,18,0.1423
2017,11,3,6,0.14115
2017,11,3,18,0.14205
2017,11,4,6,0.14025
2017,11,4,18,0.1406
2017,11,5,6,0.1362
2017,11,5,18,0.1381
2017,11,6,6,0.13155
