Yr,Mo,Day,Hr,VSM
2014,6,18,18,0.1969
2014,6,19,6,0.18515
2014,6,19,18,0.18715
2014,6,20,6,0.1832
2014,6,20,18,0.19165
2014,6,21,6,0.1832
2014,6,21,18,0.1804
2014,6,22,6,0.17275
2014,6,22,18,0.1663
2014,6,23,6,0.16095
2014,6,23,18,0.19
2014,6,24,6,0.18995
2014,6,24,18,0.20125
2014,6,25,6,0.2073
2014,6,25,18,0.20135
2014,6,26,6,0.228
2014,6,26,18,0.215
2014,6,27,6,0.20665
2014,6,27,18,0.2053
2014,6,28,6,0.2015
2014,6,28,18,0.20635
2014,6,29,6,0.20015
2014,6,29,18,0.1854
2014,6,30,6,0.1793
2014,6,30,18,0.1729
2014,7,1,6,0.2271
2014,7,1,18,0.2294
2014,7,2,6,0.2286
2014,7,12,18,0.2564
2014,7,13,6,0.25765
2014,7,13,18,0.2293
2014,7,14,6,0.2219
2014,7,14,18,0.20815
2014,7,15,6,0.24515
2014,7,15,18,0.22255
2014,7,16,6,0.25715
2014,7,16,18,0.2304
2014,7,17,6,0.2313
2014,7,17,18,0.2327
2014,7,18,6,0.2267
2014,7,18,18,0.23445
2014,7,19,6,0.2279
2014,7,19,18,0.22405
2014,7,20,6,0.21995
2014,7,20,18,0.21905
2014,7,21,6,0.23015
2014,7,21,18,0.22595
2014,7,22,6,0.2238
2014,7,22,18,0.22235
2014,7,23,6,0.21655
2014,7,23,18,0.218
2014,7,24,6,0.2257
2014,7,24,18,0.2223
2014,7,25,6,0.2231
2014,7,25,18,0.2108
2014,7,26,6,0.21985
2014,7,26,18,0.23605
2014,7,27,6,0.22785
2014,7,27,18,0.2018
2014,7,28,6,0.20675
2014,7,28,18,0.2095
2014,7,29,6,0.2065
2014,7,29,18,0.19815
2014,7,30,6,0.20875
2014,7,30,18,0.2048
2014,7,31,6,0.2009
2014,7,31,18,0.19825
2014,8,1,6,0.21425
2014,8,1,18,0.2012
2014,8,2,6,0.2532
2014,8,2,18,0.23415
2014,8,3,6,0.2248
2014,8,3,18,0.2071
2014,8,4,6,0.2005
2014,8,4,18,0.2514
2014,8,5,6,0.23975
2014,8,5,18,0.2217
2014,8,6,6,0.2625
2014,8,6,18,0.25755
2014,8,7,6,0.2598
2014,8,7,18,0.26325
2014,8,8,6,0.25855
2014,8,8,18,0.259
2014,8,9,6,0.28075
2014,8,9,18,0.25965
2014,8,10,6,0.2465
2014,8,10,18,0.22875
2014,8,11,6,0.2205
2014,8,11,18,0.2374
2014,8,12,6,0.24455
2014,8,12,18,0.235
2014,8,13,6,0.24885
2014,8,13,18,0.24015
2014,8,14,6,0.26665
2014,8,14,18,0.26025
2014,8,15,6,0.27535
2014,8,15,18,0.2405
2014,8,16,6,0.26985
2014,8,16,18,0.25885
2014,8,17,6,0.25025
2014,8,17,18,0.229
2014,8,18,6,0.22075
2014,8,18,18,0.2355
2014,8,19,6,0.2268
2014,8,19,18,0.24455
2014,8,20,6,0.23315
2014,8,20,18,0.2198
2014,8,21,6,0.2122
2014,8,21,18,0.1973
2014,8,22,6,0.1909
2014,8,22,18,0.17955
2014,8,23,6,0.1734
2014,8,23,18,0.17045
2014,8,24,6,0.1647
2014,8,24,18,0.16025
2014,8,25,6,0.15535
2014,8,25,18,0.19655
2014,8,26,6,0.18335
2014,8,26,18,0.1668
2014,8,27,6,0.1569
2014,8,27,18,0.207
2014,8,28,6,0.20455
2014,8,28,18,0.2095
2014,8,29,6,0.20555
2014,8,29,18,0.2091
2014,8,30,6,0.19965
