Yr,Mo,Day,Hr,VSM
2013,12,15,18,0.2737
2013,12,16,6,0.2692
2013,12,16,18,0.27
2013,12,17,6,0.26615
2013,12,17,18,0.26755
2013,12,18,6,0.2643
2013,12,18,18,0.26545
2013,12,19,6,0.26175
2013,12,19,18,0.26045
2013,12,20,6,0.25365
2013,12,20,18,0.25455
2013,12,21,6,0.24825
2013,12,21,18,0.25165
2013,12,22,6,0.245
2013,12,22,18,0.2475
2013,12,23,6,0.24195
2013,12,23,18,0.24475
2013,12,24,6,0.2386
2013,12,24,18,0.24045
2013,12,25,6,0.23645
2013,12,25,18,0.2386
2013,12,26,6,0.23185
2013,12,26,18,0.2336
2013,12,27,6,0.2285
2013,12,27,18,0.2314
2013,12,28,6,0.22555
2013,12,28,18,0.2274
2013,12,29,6,0.2223
2013,12,29,18,0.22595
2013,12,30,6,0.2199
2013,12,30,18,0.22425
2013,12,31,6,0.22
2013,12,31,18,0.2216
2014,1,1,6,0.2168
2014,1,1,18,0.21995
2014,1,2,6,0.2155
2014,1,2,18,0.21815
2014,1,3,6,0.2136
2014,1,3,18,0.30665
2014,1,4,6,0.3672
2014,1,4,18,0.34965
2014,1,5,6,0.332
2014,1,5,18,0.32485
2014,1,6,6,0.3161
2014,1,6,18,0.37205
2014,1,7,6,0.3741
2014,1,7,18,0.35745
2014,1,8,6,0.34485
2014,1,8,18,0.33545
2014,1,9,6,0.32755
2014,1,9,18,0.32765
2014,1,10,6,0.32015
2014,1,10,18,0.31885
2014,1,11,6,0.3142
2014,1,11,18,0.3144
2014,1,12,6,0.3081
2014,1,12,18,0.3068
2014,1,13,6,0.2987
2014,1,13,18,0.2989
2014,1,14,6,0.2921
2014,1,14,18,0.29355
2014,1,15,6,0.2877
2014,1,15,18,0.28815
2014,1,16,6,0.2803
2014,1,16,18,0.2817
2014,1,17,6,0.27485
2014,1,17,18,0.27635
2014,1,18,6,0.26845
2014,1,18,18,0.27055
2014,1,19,6,0.26265
2014,1,19,18,0.26405
2014,1,20,6,0.25675
2014,1,20,18,0.2606
2014,1,21,6,0.2524
2014,1,21,18,0.2557
2014,1,22,6,0.24815
2014,1,22,18,0.25155
2014,1,23,6,0.24555
2014,1,23,18,0.24865
2014,1,24,6,0.2439
2014,1,24,18,0.2459
2014,1,25,6,0.2385
2014,1,25,18,0.24135
2014,1,26,6,0.2345
2014,1,26,18,0.2352
2014,1,27,6,0.2292
2014,1,27,18,0.2534
2014,1,28,6,0.2488
2014,1,28,18,0.2489
2014,1,29,6,0.2445
2014,1,29,18,0.24545
2014,1,30,6,0.2489
2014,1,30,18,0.25145
2014,1,31,6,0.2458
2014,1,31,18,0.24555
2014,2,1,6,0.2365
2014,2,1,18,0.23895
2014,2,2,6,0.2342
2014,2,2,18,0.23445
2014,2,3,6,0.23355
2014,2,3,18,0.23745
